21:35:19.162;Open_Page Execution_Time(ms):; 1886; Page_URL:; http://localhost:8081/#!/login;
21:35:19.238;Wait_For_Page_Update Execution_Time(ms):; 21; Page_URL:; http://localhost:8081/#!/login;
21:35:19.282;Find_Element Execution_Time(ms):; 32; Page_URL:; http://localhost:8081/#!/login;
21:35:19.322;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
21:35:19.349;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/login;
21:35:19.401;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
21:35:19.405;Send_Keys Execution_Time(ms):; 189; Page_URL:; http://localhost:8081/#!/login;
21:35:19.415;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
21:35:19.432;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
21:35:19.473;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
21:35:19.501;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/login;
21:35:19.554;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
21:35:19.558;Send_Keys Execution_Time(ms):; 149; Page_URL:; http://localhost:8081/#!/login;
21:35:19.566;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
21:35:19.582;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
21:35:19.612;Find_Element Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
21:35:19.632;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 56; Page_URL:; http://localhost:8081/#!/login;
21:35:19.652;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
21:35:19.772;Wait_For_Page_Update Execution_Time(ms):; 60; Page_URL:; http://localhost:8081/#!/dashboard;
21:35:19.778;Click Execution_Time(ms):; 214; Page_URL:; http://localhost:8081/#!/dashboard;
21:35:20.298;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
21:35:20.328;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
21:35:20.881;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
21:35:21.436;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
