18:40:32.435;Open_Page Execution_Time(ms):; 1886; Page_URL:; http://localhost:8081/#!/login;
18:40:32.474;Wait_For_Page_Update Execution_Time(ms):; 11; Page_URL:; http://localhost:8081/#!/login;
18:40:32.494;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/login;
18:40:32.526;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
18:40:32.556;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
18:40:32.622;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
18:40:32.625;Send_Keys Execution_Time(ms):; 164; Page_URL:; http://localhost:8081/#!/login;
18:40:32.635;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
18:40:32.654;Find_Element Execution_Time(ms):; 14; Page_URL:; http://localhost:8081/#!/login;
18:40:32.690;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
18:40:32.728;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
18:40:32.780;Wait_For_Page_Update Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
18:40:32.789;Send_Keys Execution_Time(ms):; 158; Page_URL:; http://localhost:8081/#!/login;
18:40:32.805;Wait_For_Page_Update Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
18:40:32.821;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
18:40:32.847;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
18:40:32.864;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 54; Page_URL:; http://localhost:8081/#!/login;
18:40:32.879;Find_Element Execution_Time(ms):; 9; Page_URL:; http://localhost:8081/#!/login;
18:40:33.065;Wait_For_Page_Update Execution_Time(ms):; 119; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:33.068;Click Execution_Time(ms):; 276; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:33.642;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:33.655;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:34.166;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:34.682;Find_Element Execution_Time(ms):; 11; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:35.201;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:35.717;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:36.242;Find_Element Execution_Time(ms):; 18; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:36.761;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:37.290;Find_Element Execution_Time(ms):; 24; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:37.814;Find_Element Execution_Time(ms):; 17; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:38.326;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:38.838;Find_Element Execution_Time(ms):; 9; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:39.355;Find_Element Execution_Time(ms):; 11; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:39.884;Find_Element Execution_Time(ms):; 15; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:40.421;Find_Element Execution_Time(ms):; 32; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:40.935;Find_Element Execution_Time(ms):; 11; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:40.946;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:40.950;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 7305; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:41.312;Click Execution_Time(ms):; 7673; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:42.114;Find_Element Execution_Time(ms):; 14; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:42.200;Find_Element Execution_Time(ms):; 16; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:42.284;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:42.305;Find_Element Execution_Time(ms):; 15; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:42.330;Find_Element Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:42.342;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 55; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:42.356;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:42.411;Wait_For_Page_Update Execution_Time(ms):; 9; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:42.415;Click Execution_Time(ms):; 136; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:42.463;Find_Element Execution_Time(ms):; 32; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:42.484;Wait_For_Page_Update Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:42.513;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 25; Page_URL:; http://localhost:8081/#!/dashboard;
18:40:42.591;Wait_For_Page_Update Execution_Time(ms):; 23; Page_URL:; http://localhost:8081/#!/login;
18:40:42.594;Click Execution_Time(ms):; 127; Page_URL:; http://localhost:8081/#!/login;
18:40:43.555;Driver_Quit Execution_Time(ms):; 958; Page_URL:; ;
