19:31:12.569;Open_Page Execution_Time(ms):; 1841; Page_URL:; http://localhost:8081/#!/login;
19:31:12.603;Wait_For_Page_Update Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
19:31:12.623;Find_Element Execution_Time(ms):; 15; Page_URL:; http://localhost:8081/#!/login;
19:31:12.647;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/login;
19:31:12.679;Find_Element Execution_Time(ms):; 9; Page_URL:; http://localhost:8081/#!/login;
19:31:12.729;Wait_For_Page_Update Execution_Time(ms):; 4; Page_URL:; http://localhost:8081/#!/login;
19:31:12.732;Send_Keys Execution_Time(ms):; 143; Page_URL:; http://localhost:8081/#!/login;
19:31:12.742;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:31:12.758;Find_Element Execution_Time(ms):; 11; Page_URL:; http://localhost:8081/#!/login;
19:31:12.782;Find_Element Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:31:12.813;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
19:31:12.864;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:31:12.870;Send_Keys Execution_Time(ms):; 132; Page_URL:; http://localhost:8081/#!/login;
19:31:12.881;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:31:12.898;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/login;
19:31:12.922;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
19:31:12.933;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 49; Page_URL:; http://localhost:8081/#!/login;
19:31:12.943;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
19:31:13.094;Wait_For_Page_Update Execution_Time(ms):; 56; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:13.099;Click Execution_Time(ms):; 225; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:13.542;Wait_For_Page_Update Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:13.556;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:14.087;Find_Element Execution_Time(ms):; 21; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:14.630;Find_Element Execution_Time(ms):; 31; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:15.147;Find_Element Execution_Time(ms):; 11; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:15.683;Find_Element Execution_Time(ms):; 25; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:16.221;Find_Element Execution_Time(ms):; 26; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:16.754;Find_Element Execution_Time(ms):; 22; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:17.294;Find_Element Execution_Time(ms):; 26; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:17.837;Find_Element Execution_Time(ms):; 28; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:18.352;Find_Element Execution_Time(ms):; 9; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:18.888;Find_Element Execution_Time(ms):; 26; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:19.431;Find_Element Execution_Time(ms):; 29; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:19.968;Find_Element Execution_Time(ms):; 25; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:20.511;Find_Element Execution_Time(ms):; 28; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:21.061;Find_Element Execution_Time(ms):; 38; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:21.088;Find_Element Execution_Time(ms):; 18; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:21.097;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 7547; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:21.448;Click Execution_Time(ms):; 7914; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:22.201;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:22.245;Find_Element Execution_Time(ms):; 14; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:22.273;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:22.301;Find_Element Execution_Time(ms):; 16; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:22.324;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:22.336;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 60; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:22.345;Find_Element Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:22.386;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:22.390;Click Execution_Time(ms):; 123; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:22.412;Find_Element Execution_Time(ms):; 16; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:22.425;Wait_For_Page_Update Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:22.455;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 26; Page_URL:; http://localhost:8081/#!/dashboard;
19:31:22.527;Wait_For_Page_Update Execution_Time(ms):; 15; Page_URL:; http://localhost:8081/#!/login;
19:31:22.531;Click Execution_Time(ms):; 115; Page_URL:; http://localhost:8081/#!/login;
19:31:23.448;Driver_Quit Execution_Time(ms):; 911; Page_URL:; ;
