19:17:59.022;Open_Page Execution_Time(ms):; 1768; Page_URL:; http://localhost:8081/#!/login;
19:17:59.056;Wait_For_Page_Update Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
19:17:59.076;Find_Element Execution_Time(ms):; 14; Page_URL:; http://localhost:8081/#!/login;
19:17:59.100;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/login;
19:17:59.133;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
19:17:59.184;Wait_For_Page_Update Execution_Time(ms):; 4; Page_URL:; http://localhost:8081/#!/login;
19:17:59.188;Send_Keys Execution_Time(ms):; 145; Page_URL:; http://localhost:8081/#!/login;
19:17:59.196;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
19:17:59.212;Find_Element Execution_Time(ms):; 11; Page_URL:; http://localhost:8081/#!/login;
19:17:59.236;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
19:17:59.266;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/login;
19:17:59.321;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:17:59.325;Send_Keys Execution_Time(ms):; 133; Page_URL:; http://localhost:8081/#!/login;
19:17:59.334;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:17:59.353;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/login;
19:17:59.377;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/login;
19:17:59.389;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 50; Page_URL:; http://localhost:8081/#!/login;
19:17:59.399;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
19:17:59.553;Wait_For_Page_Update Execution_Time(ms):; 88; Page_URL:; http://localhost:8081/#!/dashboard;
19:17:59.557;Click Execution_Time(ms):; 229; Page_URL:; http://localhost:8081/#!/dashboard;
19:17:59.997;Wait_For_Page_Update Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:00.011;Find_Element Execution_Time(ms):; 11; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:00.534;Find_Element Execution_Time(ms):; 17; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:01.067;Find_Element Execution_Time(ms):; 25; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:01.590;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:02.143;Find_Element Execution_Time(ms):; 32; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:02.671;Find_Element Execution_Time(ms):; 19; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:03.184;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:03.717;Find_Element Execution_Time(ms):; 23; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:04.251;Find_Element Execution_Time(ms):; 22; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:04.762;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:05.298;Find_Element Execution_Time(ms):; 25; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:05.835;Find_Element Execution_Time(ms):; 26; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:06.373;Find_Element Execution_Time(ms):; 26; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:06.913;Find_Element Execution_Time(ms):; 27; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:07.446;Find_Element Execution_Time(ms):; 25; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:07.475;Find_Element Execution_Time(ms):; 18; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:07.484;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 7479; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:07.833;Click Execution_Time(ms):; 7844; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:08.594;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:08.620;Wait_For_Page_Update Execution_Time(ms):; 4; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:08.648;Find_Element Execution_Time(ms):; 22; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:08.672;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:08.684;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 61; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:08.694;Find_Element Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:08.741;Wait_For_Page_Update Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:08.746;Click Execution_Time(ms):; 128; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:08.768;Find_Element Execution_Time(ms):; 17; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:08.780;Wait_For_Page_Update Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:08.809;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 23; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:08.864;Wait_For_Page_Update Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/dashboard;
19:18:08.868;Click Execution_Time(ms):; 96; Page_URL:; http://localhost:8081/#!/dashboard;
