19:12:59.051;Open_Page Execution_Time(ms):; 2784; Page_URL:; http://localhost:8081/#!/login;
19:12:59.088;Wait_For_Page_Update Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
19:12:59.110;Find_Element Execution_Time(ms):; 15; Page_URL:; http://localhost:8081/#!/login;
19:12:59.134;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/login;
19:12:59.166;Find_Element Execution_Time(ms):; 9; Page_URL:; http://localhost:8081/#!/login;
19:12:59.216;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
19:12:59.220;Send_Keys Execution_Time(ms):; 145; Page_URL:; http://localhost:8081/#!/login;
19:12:59.230;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
19:12:59.246;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
19:12:59.272;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/login;
19:12:59.299;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
19:12:59.345;Wait_For_Page_Update Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
19:12:59.355;Send_Keys Execution_Time(ms):; 124; Page_URL:; http://localhost:8081/#!/login;
19:12:59.364;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:12:59.381;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
19:12:59.404;Find_Element Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:12:59.417;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 48; Page_URL:; http://localhost:8081/#!/login;
19:12:59.426;Find_Element Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:12:59.573;Wait_For_Page_Update Execution_Time(ms):; 56; Page_URL:; http://localhost:8081/#!/dashboard;
19:12:59.577;Click Execution_Time(ms):; 218; Page_URL:; http://localhost:8081/#!/dashboard;
19:13:00.038;Wait_For_Page_Update Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/dashboard;
19:13:00.052;Find_Element Execution_Time(ms):; 11; Page_URL:; http://localhost:8081/#!/dashboard;
19:13:00.590;Find_Element Execution_Time(ms):; 26; Page_URL:; http://localhost:8081/#!/dashboard;
