20:17:13.698;Open_Page Execution_Time(ms):; 1606; Page_URL:; http://localhost:8081/#!/login;
20:17:13.758;Wait_For_Page_Update Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/login;
20:17:13.788;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/login;
20:17:13.819;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
20:17:13.855;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/login;
20:17:13.907;Wait_For_Page_Update Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
20:17:13.911;Send_Keys Execution_Time(ms):; 189; Page_URL:; http://localhost:8081/#!/login;
20:17:13.920;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
20:17:13.961;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/login;
20:17:14.001;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
20:17:14.026;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/login;
20:17:14.075;Wait_For_Page_Update Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
20:17:14.079;Send_Keys Execution_Time(ms):; 165; Page_URL:; http://localhost:8081/#!/login;
20:17:14.089;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
20:17:14.110;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
20:17:14.143;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/login;
20:17:14.180;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 71; Page_URL:; http://localhost:8081/#!/login;
20:17:14.200;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
20:17:14.347;Wait_For_Page_Update Execution_Time(ms):; 89; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:14.352;Click Execution_Time(ms):; 268; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:14.859;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:14.919;Find_Element Execution_Time(ms):; 50; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:15.469;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:16.003;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:16.499;Find_Element Execution_Time(ms):; 9; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:17.021;Find_Element Execution_Time(ms):; 16; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:17.543;Find_Element Execution_Time(ms):; 15; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:18.102;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:18.660;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:19.210;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:19.750;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:20.311;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:20.861;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:21.389;Find_Element Execution_Time(ms):; 21; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:21.955;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:21.995;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:22.005;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 7136; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:22.362;Click Execution_Time(ms):; 7523; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:22.782;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:22.812;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:22.852;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:22.898;Wait_For_Page_Update Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:22.903;Click Execution_Time(ms):; 116; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:22.927;Find_Element Execution_Time(ms):; 18; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:22.939;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:22.969;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 27; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.021;Wait_For_Page_Update Execution_Time(ms):; 2; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.024;Click Execution_Time(ms):; 93; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.043;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.052;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.096;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 34; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.139;Wait_For_Page_Update Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.144;Click Execution_Time(ms):; 96; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.155;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.203;Find_Element Execution_Time(ms):; 28; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.224;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.294;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 60; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.346;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.349;Click Execution_Time(ms):; 143; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.367;Find_Element Execution_Time(ms):; 14; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.377;Wait_For_Page_Update Execution_Time(ms):; 4; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.437;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 40; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.478;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.483;Click Execution_Time(ms):; 111; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.500;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.508;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.552;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 34; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.587;Wait_For_Page_Update Execution_Time(ms):; 4; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.592;Click Execution_Time(ms):; 87; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.609;Find_Element Execution_Time(ms):; 14; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.617;Wait_For_Page_Update Execution_Time(ms):; 4; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.663;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 36; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.701;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.705;Click Execution_Time(ms):; 91; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.722;Find_Element Execution_Time(ms):; 14; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.731;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.771;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 39; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.823;Wait_For_Page_Update Execution_Time(ms):; 2; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.828;Click Execution_Time(ms):; 101; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.860;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.890;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.933;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 33; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.972;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.976;Click Execution_Time(ms):; 112; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:23.988;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:24.006;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:24.053;Find_Element Execution_Time(ms):; 25; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:24.079;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:24.177;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:24.181;Send_Keys Execution_Time(ms):; 199; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:24.192;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:24.207;Find_Element Execution_Time(ms):; 11; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:24.230;Find_Element Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:24.263;Find_Element Execution_Time(ms):; 9; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:24.345;Wait_For_Page_Update Execution_Time(ms):; 4; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:24.349;Send_Keys Execution_Time(ms):; 164; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:24.361;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:24.377;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:24.403;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:24.415;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 51; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:24.425;Find_Element Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
20:17:24.585;Wait_For_Page_Update Execution_Time(ms):; 116; Page_URL:; http://localhost:8081/#!/project/076f0832-1f90-4cd0-8aad-3c25c25edba3/questionnaire;
20:17:24.588;Click Execution_Time(ms):; 235; Page_URL:; http://localhost:8081/#!/project/076f0832-1f90-4cd0-8aad-3c25c25edba3/questionnaire;
20:17:24.617;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/project/076f0832-1f90-4cd0-8aad-3c25c25edba3/questionnaire;
20:17:24.654;Find_Element Execution_Time(ms):; 27; Page_URL:; http://localhost:8081/#!/project/076f0832-1f90-4cd0-8aad-3c25c25edba3/questionnaire;
20:17:24.694;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/project/076f0832-1f90-4cd0-8aad-3c25c25edba3/questionnaire;
