13:33:11.411;Open_Page Execution_Time(ms):; 2716; Page_URL:; http://localhost:8081/#!/login;
13:33:11.445;Wait_For_Page_Update Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
13:33:11.464;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/login;
13:33:11.487;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
13:33:11.517;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/login;
13:33:11.565;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
13:33:11.568;Send_Keys Execution_Time(ms):; 137; Page_URL:; http://localhost:8081/#!/login;
13:33:11.576;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
13:33:11.595;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
13:33:11.618;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
13:33:11.647;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/login;
13:33:11.694;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
13:33:11.698;Send_Keys Execution_Time(ms):; 126; Page_URL:; http://localhost:8081/#!/login;
13:33:11.708;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
13:33:11.728;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/login;
13:33:11.751;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
13:33:11.762;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 50; Page_URL:; http://localhost:8081/#!/login;
13:33:11.773;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
13:33:11.918;Wait_For_Page_Update Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/dashboard;
13:33:11.933;Click Execution_Time(ms):; 220; Page_URL:; http://localhost:8081/#!/dashboard;
13:33:12.421;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
13:33:12.436;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/dashboard;
13:33:12.967;Find_Element Execution_Time(ms):; 24; Page_URL:; http://localhost:8081/#!/dashboard;
13:33:13.497;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:33:14.017;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/dashboard;
13:33:14.530;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:33:15.052;Find_Element Execution_Time(ms):; 15; Page_URL:; http://localhost:8081/#!/dashboard;
13:33:15.592;Find_Element Execution_Time(ms):; 27; Page_URL:; http://localhost:8081/#!/dashboard;
13:33:16.133;Find_Element Execution_Time(ms):; 26; Page_URL:; http://localhost:8081/#!/dashboard;
13:33:16.650;Find_Element Execution_Time(ms):; 11; Page_URL:; http://localhost:8081/#!/dashboard;
13:33:17.170;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/dashboard;
13:33:17.688;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/dashboard;
13:33:18.228;Find_Element Execution_Time(ms):; 26; Page_URL:; http://localhost:8081/#!/dashboard;
13:33:18.770;Find_Element Execution_Time(ms):; 27; Page_URL:; http://localhost:8081/#!/dashboard;
13:33:19.313;Find_Element Execution_Time(ms):; 28; Page_URL:; http://localhost:8081/#!/dashboard;
13:33:19.826;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:33:19.837;Find_Element Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
