13:10:21.287;Open_Page Execution_Time(ms):; 1615; Page_URL:; http://localhost:8081/#!/login;
13:10:21.347;Wait_For_Page_Update Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/login;
13:10:21.377;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/login;
13:10:21.399;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/login;
13:10:21.431;Find_Element Execution_Time(ms):; 9; Page_URL:; http://localhost:8081/#!/login;
13:10:21.487;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
13:10:21.490;Send_Keys Execution_Time(ms):; 180; Page_URL:; http://localhost:8081/#!/login;
13:10:21.499;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
13:10:21.516;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/login;
13:10:21.568;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
13:10:21.592;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/login;
13:10:21.648;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
13:10:21.652;Send_Keys Execution_Time(ms):; 158; Page_URL:; http://localhost:8081/#!/login;
13:10:21.660;Wait_For_Page_Update Execution_Time(ms):; 4; Page_URL:; http://localhost:8081/#!/login;
13:10:21.701;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/login;
13:10:21.741;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
13:10:21.761;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 91; Page_URL:; http://localhost:8081/#!/login;
13:10:21.781;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
13:10:21.916;Wait_For_Page_Update Execution_Time(ms):; 86; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:21.923;Click Execution_Time(ms):; 263; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:22.471;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:22.492;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:23.052;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:23.593;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:24.113;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:24.652;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:25.192;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:25.731;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:26.271;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:26.824;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:27.358;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:27.913;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:28.446;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:28.997;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:29.555;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:29.615;Find_Element Execution_Time(ms):; 40; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:29.625;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 7144; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:29.993;Click Execution_Time(ms):; 7542; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:30.801;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:30.871;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:30.911;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:30.941;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:30.981;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.011;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.051;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.081;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.121;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.161;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.211;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.241;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.271;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.311;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.366;Wait_For_Page_Update Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.371;Click Execution_Time(ms):; 125; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.393;Find_Element Execution_Time(ms):; 18; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.404;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.442;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 37; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.493;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.497;Click Execution_Time(ms):; 100; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.510;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.524;Find_Element Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.558;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.588;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.618;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.648;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.678;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.708;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.738;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.778;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.808;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.848;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.895;Wait_For_Page_Update Execution_Time(ms):; 2; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.899;Click Execution_Time(ms):; 117; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.911;Find_Element Execution_Time(ms):; 9; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.928;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.959;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:31.993;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:32.033;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:32.053;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 84; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:32.073;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:32.114;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:32.117;Click Execution_Time(ms):; 164; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:32.135;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:32.144;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:32.205;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 40; Page_URL:; http://localhost:8081/#!/dashboard;
13:10:32.252;Wait_For_Page_Update Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
13:10:32.255;Click Execution_Time(ms):; 117; Page_URL:; http://localhost:8081/#!/login;
