19:57:11.205;Open_Page Execution_Time(ms):; 1687; Page_URL:; http://localhost:8081/#!/login;
19:57:11.255;Wait_For_Page_Update Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/login;
19:57:11.285;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/login;
19:57:11.325;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
19:57:11.350;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/login;
19:57:11.408;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:57:11.412;Send_Keys Execution_Time(ms):; 193; Page_URL:; http://localhost:8081/#!/login;
19:57:11.423;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:57:11.458;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
19:57:11.498;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
19:57:11.524;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/login;
19:57:11.567;Wait_For_Page_Update Execution_Time(ms):; 4; Page_URL:; http://localhost:8081/#!/login;
19:57:11.570;Send_Keys Execution_Time(ms):; 155; Page_URL:; http://localhost:8081/#!/login;
19:57:11.579;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
19:57:11.595;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
19:57:11.646;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
19:57:11.666;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 77; Page_URL:; http://localhost:8081/#!/login;
19:57:11.686;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
19:57:11.822;Wait_For_Page_Update Execution_Time(ms):; 65; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:11.827;Click Execution_Time(ms):; 252; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:12.326;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:12.356;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:12.917;Find_Element Execution_Time(ms):; 40; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:13.467;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:13.989;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:14.539;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:15.068;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:15.588;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:16.139;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:16.689;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:17.240;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:17.786;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:18.318;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:18.869;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:19.419;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:19.479;Find_Element Execution_Time(ms):; 50; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:19.489;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 7153; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:19.886;Click Execution_Time(ms):; 7580; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:20.716;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:20.767;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:20.776;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:20.826;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 40; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:20.875;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:20.880;Click Execution_Time(ms):; 109; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:20.917;Find_Element Execution_Time(ms):; 15; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:20.949;Wait_For_Page_Update Execution_Time(ms):; 11; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:20.989;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.036;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.040;Click Execution_Time(ms):; 119; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.057;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.074;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.105;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.159;Wait_For_Page_Update Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.164;Click Execution_Time(ms):; 102; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.202;Find_Element Execution_Time(ms):; 14; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.232;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.268;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 26; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.310;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.313;Click Execution_Time(ms):; 108; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.331;Find_Element Execution_Time(ms):; 14; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.357;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.397;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.442;Wait_For_Page_Update Execution_Time(ms):; 9; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.446;Click Execution_Time(ms):; 111; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.464;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.474;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.497;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.549;Wait_For_Page_Update Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.553;Click Execution_Time(ms):; 86; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.585;Find_Element Execution_Time(ms):; 21; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.615;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.685;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 60; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.730;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
19:57:21.733;Click Execution_Time(ms):; 145; Page_URL:; http://localhost:8081/#!/dashboard;
