19:19:04.313;Open_Page Execution_Time(ms):; 1848; Page_URL:; http://localhost:8081/#!/login;
19:19:04.355;Wait_For_Page_Update Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/login;
19:19:04.376;Find_Element Execution_Time(ms):; 15; Page_URL:; http://localhost:8081/#!/login;
19:19:04.400;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
19:19:04.433;Find_Element Execution_Time(ms):; 9; Page_URL:; http://localhost:8081/#!/login;
19:19:04.485;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
19:19:04.489;Send_Keys Execution_Time(ms):; 148; Page_URL:; http://localhost:8081/#!/login;
19:19:04.497;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
19:19:04.513;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
19:19:04.539;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
19:19:04.570;Find_Element Execution_Time(ms):; 9; Page_URL:; http://localhost:8081/#!/login;
19:19:04.616;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:19:04.620;Send_Keys Execution_Time(ms):; 127; Page_URL:; http://localhost:8081/#!/login;
19:19:04.633;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
19:19:04.651;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
19:19:04.674;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
19:19:04.687;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 50; Page_URL:; http://localhost:8081/#!/login;
19:19:04.698;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
19:19:04.843;Wait_For_Page_Update Execution_Time(ms):; 82; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:04.848;Click Execution_Time(ms):; 222; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:05.311;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:05.331;Find_Element Execution_Time(ms):; 16; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:05.873;Find_Element Execution_Time(ms):; 29; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:06.412;Find_Element Execution_Time(ms):; 28; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:06.942;Find_Element Execution_Time(ms):; 25; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:07.483;Find_Element Execution_Time(ms):; 29; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:07.997;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:08.538;Find_Element Execution_Time(ms):; 27; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:09.078;Find_Element Execution_Time(ms):; 28; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:09.617;Find_Element Execution_Time(ms):; 27; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:10.156;Find_Element Execution_Time(ms):; 27; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:10.691;Find_Element Execution_Time(ms):; 23; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:11.224;Find_Element Execution_Time(ms):; 22; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:11.765;Find_Element Execution_Time(ms):; 27; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:12.308;Find_Element Execution_Time(ms):; 28; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:12.842;Find_Element Execution_Time(ms):; 23; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:12.890;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:12.897;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 7580; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:13.246;Click Execution_Time(ms):; 7941; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:14.060;Find_Element Execution_Time(ms):; 14; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:14.078;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:20.146;Find_Element Execution_Time(ms):; 29; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:24.834;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:24.847;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:25.789;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:25.804;Find_Element Execution_Time(ms):; 9; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:26.713;Find_Element Execution_Time(ms):; 28; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:45.619;Wait_For_Page_Update Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:45.641;Find_Element Execution_Time(ms):; 17; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:45.676;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:45.694;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 71; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:45.708;Find_Element Execution_Time(ms):; 9; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:45.762;Wait_For_Page_Update Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:45.767;Click Execution_Time(ms):; 156; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:45.788;Find_Element Execution_Time(ms):; 14; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:45.803;Wait_For_Page_Update Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:45.829;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 22; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:45.886;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
19:19:45.892;Click Execution_Time(ms):; 99; Page_URL:; http://localhost:8081/#!/dashboard;
