11:56:33.547;Open_Page Execution_Time(ms):; 1658; Page_URL:; http://localhost:8081/#!/login;
11:56:33.586;Wait_For_Page_Update Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/login;
11:56:33.616;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/login;
11:56:33.656;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
11:56:33.681;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/login;
11:56:33.730;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
11:56:33.734;Send_Keys Execution_Time(ms):; 173; Page_URL:; http://localhost:8081/#!/login;
11:56:33.742;Wait_For_Page_Update Execution_Time(ms):; 4; Page_URL:; http://localhost:8081/#!/login;
11:56:33.760;Find_Element Execution_Time(ms):; 14; Page_URL:; http://localhost:8081/#!/login;
11:56:33.803;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
11:56:33.827;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/login;
11:56:33.879;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
11:56:33.882;Send_Keys Execution_Time(ms):; 144; Page_URL:; http://localhost:8081/#!/login;
11:56:33.893;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
11:56:33.909;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
11:56:33.953;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
11:56:33.973;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 70; Page_URL:; http://localhost:8081/#!/login;
11:56:33.993;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
11:56:34.136;Wait_For_Page_Update Execution_Time(ms):; 62; Page_URL:; http://localhost:8081/#!/dashboard;
11:56:34.140;Click Execution_Time(ms):; 253; Page_URL:; http://localhost:8081/#!/dashboard;
11:56:34.620;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
11:56:34.650;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
11:56:35.182;Find_Element Execution_Time(ms):; 21; Page_URL:; http://localhost:8081/#!/dashboard;
11:56:35.751;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
11:56:36.271;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
11:56:36.803;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
11:56:37.343;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
11:56:37.911;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
11:56:38.460;Find_Element Execution_Time(ms):; 36; Page_URL:; http://localhost:8081/#!/dashboard;
11:56:39.011;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
11:56:39.555;Find_Element Execution_Time(ms):; 41; Page_URL:; http://localhost:8081/#!/dashboard;
