19:56:16.945;Open_Page Execution_Time(ms):; 1627; Page_URL:; http://localhost:8081/#!/login;
19:56:16.985;Wait_For_Page_Update Execution_Time(ms):; 19; Page_URL:; http://localhost:8081/#!/login;
19:56:17.015;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/login;
19:56:17.055;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
19:56:17.080;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/login;
19:56:17.132;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
19:56:17.135;Send_Keys Execution_Time(ms):; 176; Page_URL:; http://localhost:8081/#!/login;
19:56:17.145;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
19:56:17.161;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
19:56:17.193;Find_Element Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:56:17.227;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/login;
19:56:17.275;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:56:17.279;Send_Keys Execution_Time(ms):; 139; Page_URL:; http://localhost:8081/#!/login;
19:56:17.289;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
19:56:17.305;Find_Element Execution_Time(ms):; 11; Page_URL:; http://localhost:8081/#!/login;
19:56:17.351;Find_Element Execution_Time(ms):; 23; Page_URL:; http://localhost:8081/#!/login;
19:56:17.371;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 72; Page_URL:; http://localhost:8081/#!/login;
19:56:17.391;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
19:56:17.534;Wait_For_Page_Update Execution_Time(ms):; 61; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:17.537;Click Execution_Time(ms):; 254; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:18.034;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:18.064;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:18.615;Find_Element Execution_Time(ms):; 40; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:19.167;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:19.699;Find_Element Execution_Time(ms):; 24; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:20.276;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:20.827;Find_Element Execution_Time(ms):; 40; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:21.377;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:21.927;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:22.478;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:23.036;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:23.586;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:24.144;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:24.673;Find_Element Execution_Time(ms):; 17; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:25.246;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:25.306;Find_Element Execution_Time(ms):; 40; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:25.316;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 7272; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:25.682;Click Execution_Time(ms):; 7668; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:26.524;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:26.554;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:26.604;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:26.624;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 90; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:26.644;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:26.686;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:26.691;Click Execution_Time(ms):; 192; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:26.713;Find_Element Execution_Time(ms):; 16; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:26.753;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:26.801;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 28; Page_URL:; http://localhost:8081/#!/dashboard;
19:56:26.852;Wait_For_Page_Update Execution_Time(ms):; 16; Page_URL:; http://localhost:8081/#!/login;
19:56:26.856;Click Execution_Time(ms):; 129; Page_URL:; http://localhost:8081/#!/login;
19:56:28.046;Driver_Quit Execution_Time(ms):; 1187; Page_URL:; ;
