16:13:46.226;Open_Page Execution_Time(ms):; 2723; Page_URL:; http://10.66.131.170:1441/;
16:13:46.276;Wait_For_Page_Update Execution_Time(ms):; 30; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:46.306;Find_Element Execution_Time(ms):; 20; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:46.346;Find_Element Execution_Time(ms):; 10; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:46.373;Find_Element Execution_Time(ms):; 2; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:46.427;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:46.431;Send_Keys Execution_Time(ms):; 191; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:46.444;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:46.460;Find_Element Execution_Time(ms):; 12; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:46.511;Find_Element Execution_Time(ms):; 10; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:46.535;Find_Element Execution_Time(ms):; 1; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:46.579;Wait_For_Page_Update Execution_Time(ms):; 8; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:46.582;Send_Keys Execution_Time(ms):; 145; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:46.591;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:46.623;Find_Element Execution_Time(ms):; 21; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:46.663;Find_Element Execution_Time(ms):; 10; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:46.683;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 82; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:46.703;Find_Element Execution_Time(ms):; 10; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:46.744;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:46.748;Click Execution_Time(ms):; 163; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:47.150;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:47.170;Find_Element Execution_Time(ms):; 10; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:47.191;Find_Element Execution_Time(ms):; 10; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:47.221;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 61; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:47.241;Find_Element Execution_Time(ms):; 10; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:47.273;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:47.277;Click Execution_Time(ms):; 153; Page_URL:; http://10.66.131.170:1441/#!/login;
16:13:48.058;Find_Element Execution_Time(ms):; 13; Page_URL:; http://10.66.131.170:1441/#!/dashboard;
16:13:48.110;Find_Element Execution_Time(ms):; 12; Page_URL:; http://10.66.131.170:1441/#!/dashboard;
