19:36:46.243;Open_Page Execution_Time(ms):; 1727; Page_URL:; http://localhost:8081/#!/login;
19:36:46.278;Wait_For_Page_Update Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
19:36:46.299;Find_Element Execution_Time(ms):; 15; Page_URL:; http://localhost:8081/#!/login;
19:36:46.322;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
19:36:46.354;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/login;
19:36:46.415;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:36:46.419;Send_Keys Execution_Time(ms):; 155; Page_URL:; http://localhost:8081/#!/login;
19:36:46.429;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:36:46.451;Find_Element Execution_Time(ms):; 15; Page_URL:; http://localhost:8081/#!/login;
19:36:46.475;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
19:36:46.505;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/login;
19:36:46.553;Wait_For_Page_Update Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/login;
19:36:46.557;Send_Keys Execution_Time(ms):; 134; Page_URL:; http://localhost:8081/#!/login;
19:36:46.565;Wait_For_Page_Update Execution_Time(ms):; 4; Page_URL:; http://localhost:8081/#!/login;
19:36:46.581;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
19:36:46.604;Find_Element Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:36:46.617;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 47; Page_URL:; http://localhost:8081/#!/login;
19:36:46.628;Find_Element Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:36:46.727;Wait_For_Page_Update Execution_Time(ms):; 51; Page_URL:; http://localhost:8081/#!/dashboard;
19:36:46.732;Click Execution_Time(ms):; 169; Page_URL:; http://localhost:8081/#!/dashboard;
19:36:47.138;Wait_For_Page_Update Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/dashboard;
19:36:47.153;Find_Element Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/dashboard;
19:36:47.702;Find_Element Execution_Time(ms):; 34; Page_URL:; http://localhost:8081/#!/dashboard;
19:36:48.244;Find_Element Execution_Time(ms):; 26; Page_URL:; http://localhost:8081/#!/dashboard;
