13:20:51.734;Open_Page Execution_Time(ms):; 1490; Page_URL:; http://localhost:8081/#!/login;
13:20:51.804;Wait_For_Page_Update Execution_Time(ms):; 36; Page_URL:; http://localhost:8081/#!/login;
13:20:51.834;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/login;
13:20:51.874;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
13:20:51.900;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/login;
13:20:51.954;Wait_For_Page_Update Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/login;
13:20:51.959;Send_Keys Execution_Time(ms):; 196; Page_URL:; http://localhost:8081/#!/login;
13:20:51.973;Wait_For_Page_Update Execution_Time(ms):; 9; Page_URL:; http://localhost:8081/#!/login;
13:20:52.022;Find_Element Execution_Time(ms):; 38; Page_URL:; http://localhost:8081/#!/login;
13:20:52.062;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
13:20:52.087;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/login;
13:20:52.132;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
13:20:52.137;Send_Keys Execution_Time(ms):; 173; Page_URL:; http://localhost:8081/#!/login;
13:20:52.147;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
13:20:52.166;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/login;
13:20:52.211;Find_Element Execution_Time(ms):; 21; Page_URL:; http://localhost:8081/#!/login;
13:20:52.222;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 74; Page_URL:; http://localhost:8081/#!/login;
13:20:52.251;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/login;
13:20:52.398;Wait_For_Page_Update Execution_Time(ms):; 89; Page_URL:; http://localhost:8081/#!/dashboard;
13:20:52.403;Click Execution_Time(ms):; 261; Page_URL:; http://localhost:8081/#!/dashboard;
13:20:52.901;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:20:52.931;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:20:53.472;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:20:54.027;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:20:54.576;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:20:55.112;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:20:55.657;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:20:56.197;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:20:56.764;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:20:57.304;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:20:57.852;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:20:58.383;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:20:58.954;Find_Element Execution_Time(ms):; 40; Page_URL:; http://localhost:8081/#!/dashboard;
13:20:59.467;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/dashboard;
13:21:00.029;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:21:00.049;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:21:00.069;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 7148; Page_URL:; http://localhost:8081/#!/dashboard;
13:21:00.440;Click Execution_Time(ms):; 7559; Page_URL:; http://localhost:8081/#!/dashboard;
13:21:01.261;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:21:05.193;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
13:21:05.223;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:21:05.253;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:21:05.283;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:21:05.313;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
13:21:07.391;Find_Element Execution_Time(ms):; 50; Page_URL:; http://localhost:8081/#!/dashboard;
13:21:07.462;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:21:07.482;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
13:21:07.503;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/dashboard;
13:21:07.523;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
