18:27:44.811;Open_Page Execution_Time(ms):; 1643; Page_URL:; http://localhost:8081/#!/login;
18:27:44.846;Wait_For_Page_Update Execution_Time(ms):; 21; Page_URL:; http://localhost:8081/#!/login;
18:27:44.890;Find_Element Execution_Time(ms):; 32; Page_URL:; http://localhost:8081/#!/login;
18:27:44.931;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/login;
18:27:44.957;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/login;
18:27:45.015;Wait_For_Page_Update Execution_Time(ms):; 9; Page_URL:; http://localhost:8081/#!/login;
18:27:45.019;Send_Keys Execution_Time(ms):; 195; Page_URL:; http://localhost:8081/#!/login;
18:27:45.030;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
18:27:45.074;Find_Element Execution_Time(ms):; 29; Page_URL:; http://localhost:8081/#!/login;
18:27:45.114;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
18:27:45.139;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/login;
18:27:45.185;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
18:27:45.189;Send_Keys Execution_Time(ms):; 165; Page_URL:; http://localhost:8081/#!/login;
18:27:45.198;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
18:27:45.231;Find_Element Execution_Time(ms):; 11; Page_URL:; http://localhost:8081/#!/login;
18:27:45.271;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
18:27:45.291;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 83; Page_URL:; http://localhost:8081/#!/login;
18:27:45.311;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
18:27:45.452;Wait_For_Page_Update Execution_Time(ms):; 81; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:45.456;Click Execution_Time(ms):; 263; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:45.924;Wait_For_Page_Update Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:45.974;Find_Element Execution_Time(ms):; 40; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:46.500;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:47.038;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:47.558;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:48.087;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:48.641;Find_Element Execution_Time(ms):; 32; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:49.196;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:49.750;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:50.300;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:50.869;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:51.419;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:51.951;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:52.481;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:53.029;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:53.045;Find_Element Execution_Time(ms):; 2; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:53.067;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 7122; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:53.429;Click Execution_Time(ms):; 7535; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:54.296;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:54.377;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:54.407;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:54.447;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:54.467;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 80; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:54.487;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:54.536;Wait_For_Page_Update Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:54.541;Click Execution_Time(ms):; 189; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:54.571;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:54.590;Wait_For_Page_Update Execution_Time(ms):; 14; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:54.633;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 33; Page_URL:; http://localhost:8081/#!/dashboard;
18:27:54.682;Wait_For_Page_Update Execution_Time(ms):; 14; Page_URL:; http://localhost:8081/#!/login;
18:27:54.688;Click Execution_Time(ms):; 111; Page_URL:; http://localhost:8081/#!/login;
18:27:55.609;Driver_Quit Execution_Time(ms):; 918; Page_URL:; ;
