21:15:35.645;Open_Page Execution_Time(ms):; 1779; Page_URL:; http://localhost:8081/#!/login;
21:15:35.699;Wait_For_Page_Update Execution_Time(ms):; 11; Page_URL:; http://localhost:8081/#!/login;
21:15:35.729;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/login;
21:15:35.769;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
21:15:35.794;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/login;
21:15:35.851;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
21:15:35.855;Send_Keys Execution_Time(ms):; 184; Page_URL:; http://localhost:8081/#!/login;
21:15:35.862;Wait_For_Page_Update Execution_Time(ms):; 4; Page_URL:; http://localhost:8081/#!/login;
21:15:35.898;Find_Element Execution_Time(ms):; 25; Page_URL:; http://localhost:8081/#!/login;
21:15:35.938;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
21:15:35.962;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/login;
21:15:36.007;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
21:15:36.011;Send_Keys Execution_Time(ms):; 152; Page_URL:; http://localhost:8081/#!/login;
21:15:36.020;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
21:15:36.055;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/login;
21:15:36.095;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
21:15:36.115;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 85; Page_URL:; http://localhost:8081/#!/login;
21:15:36.126;Find_Element Execution_Time(ms):; 10; Page_URL:; http://localhost:8081/#!/login;
21:15:36.257;Wait_For_Page_Update Execution_Time(ms):; 75; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:36.262;Click Execution_Time(ms):; 246; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:36.735;Wait_For_Page_Update Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:36.765;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:37.295;Find_Element Execution_Time(ms):; 20; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:37.853;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:38.378;Find_Element Execution_Time(ms):; 1; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:38.931;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:39.471;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:40.041;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:40.596;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:41.130;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:41.689;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:42.221;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:42.789;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:43.342;Find_Element Execution_Time(ms):; 17; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:43.892;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:43.942;Find_Element Execution_Time(ms):; 30; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:43.952;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 7207; Page_URL:; http://localhost:8081/#!/dashboard;
21:15:44.354;Click Execution_Time(ms):; 7639; Page_URL:; http://localhost:8081/#!/dashboard;
