19:34:01.875;Open_Page Execution_Time(ms):; 2061; Page_URL:; http://localhost:8081/#!/login;
19:34:01.910;Wait_For_Page_Update Execution_Time(ms):; 12; Page_URL:; http://localhost:8081/#!/login;
19:34:01.932;Find_Element Execution_Time(ms):; 15; Page_URL:; http://localhost:8081/#!/login;
19:34:01.955;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
19:34:01.986;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
19:34:02.038;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
19:34:02.043;Send_Keys Execution_Time(ms):; 145; Page_URL:; http://localhost:8081/#!/login;
19:34:02.053;Wait_For_Page_Update Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:34:02.069;Find_Element Execution_Time(ms):; 11; Page_URL:; http://localhost:8081/#!/login;
19:34:02.093;Find_Element Execution_Time(ms):; 9; Page_URL:; http://localhost:8081/#!/login;
19:34:02.125;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/login;
19:34:02.171;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
19:34:02.176;Send_Keys Execution_Time(ms):; 128; Page_URL:; http://localhost:8081/#!/login;
19:34:02.186;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/login;
19:34:02.204;Find_Element Execution_Time(ms):; 13; Page_URL:; http://localhost:8081/#!/login;
19:34:02.227;Find_Element Execution_Time(ms):; 7; Page_URL:; http://localhost:8081/#!/login;
19:34:02.238;Wait_For_Element_To_Be_Clickable Execution_Time(ms):; 49; Page_URL:; http://localhost:8081/#!/login;
19:34:02.247;Find_Element Execution_Time(ms):; 6; Page_URL:; http://localhost:8081/#!/login;
19:34:02.396;Wait_For_Page_Update Execution_Time(ms):; 88; Page_URL:; http://localhost:8081/#!/dashboard;
19:34:02.401;Click Execution_Time(ms):; 219; Page_URL:; http://localhost:8081/#!/dashboard;
19:34:02.841;Wait_For_Page_Update Execution_Time(ms):; 5; Page_URL:; http://localhost:8081/#!/dashboard;
19:34:02.856;Find_Element Execution_Time(ms):; 11; Page_URL:; http://localhost:8081/#!/dashboard;
19:34:03.396;Find_Element Execution_Time(ms):; 26; Page_URL:; http://localhost:8081/#!/dashboard;
19:34:03.945;Find_Element Execution_Time(ms):; 34; Page_URL:; http://localhost:8081/#!/dashboard;
19:34:04.463;Find_Element Execution_Time(ms):; 14; Page_URL:; http://localhost:8081/#!/dashboard;
19:34:04.974;Find_Element Execution_Time(ms):; 8; Page_URL:; http://localhost:8081/#!/dashboard;
19:34:05.512;Find_Element Execution_Time(ms):; 27; Page_URL:; http://localhost:8081/#!/dashboard;
19:34:06.048;Find_Element Execution_Time(ms):; 24; Page_URL:; http://localhost:8081/#!/dashboard;
19:34:06.587;Find_Element Execution_Time(ms):; 26; Page_URL:; http://localhost:8081/#!/dashboard;
